employer_name,job_title,job_city,job_state,job_min_salary,job_max_salary,job_employment_type,job_apply_link,job_posted_at_datetime_utc
Wanderly,"Travel Allied MRI Tech - $2,583/wk in Minneapolis, MN",Minneapolis,Minnesota,,,Full-time and Contractor,https://www.wanderly.us/nurse/jobs/travel-allied-mri-tech-job-in-minneapolis-mn/7019646?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,2025-02-07T00:00:00.000Z
Vivian Health,"Travel MRI Technologist - $2,935 per week - 869332",Robbinsdale,Minnesota,,,Part-time,https://www.linkedin.com/jobs/view/travel-mri-technologist-%242-935-per-week-869332-at-vivian-health-4149359468?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,2025-02-11T07:00:00.000Z
Siemens Healthineers,Travel MRI Technologist,Minneapolis,Minnesota,2800,2900,Full-time,https://www.indeed.com/viewjob?jk=07da794cba527483&utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,2025-01-31T00:00:00.000Z
Allina Health,MRI Technologist Baylor,Minneapolis,Minnesota,,,Part-time,https://www.tealhq.com/job/mri-technologist-baylor_9d43debd-d92a-4c35-9463-5a750ba6499a?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,
Aureus Medical Group - Imaging,Magnetic Resonance Technologist Position,Minneapolis,Minnesota,,,Full-time,https://us.bebee.com/job/48620a6c7db0e25fc7cedc2d31f74d68?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,2025-02-10T00:00:00.000Z
Children's Minnesota,Casual MRI Tech,Minneapolis,Minnesota,,,Full-time,https://careers.childrensmn.org/us/en/job/240270YK/Casual-MRI-Tech?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,2025-02-09T00:00:00.000Z
Fairview Health Services,Magnetic Resonance Imaging (MRI) Technologist,Minneapolis,Minnesota,39.42,53.38,Full-time,"https://www.ziprecruiter.com/c/Fairview-Health-Services/Job/Magnetic-Resonance-Imaging-(MRI)-Technologist/-in-Minneapolis,MN?jid=fd20dfd55f3283d2&utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic",2025-01-21T00:00:00.000Z
Wanderly,"Travel Allied MRI Tech - $2,583/wk in Minneapolis, MN",Minneapolis,Minnesota,,,Full-time and Contractor,https://www.wanderly.us/nurse/jobs/travel-allied-mri-tech-job-in-minneapolis-mn/7019646?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,2025-02-07T00:00:00.000Z
Aureus Medical Group,TRAVEL MRI Tech / Magnetic Resonance Technologist,Minneapolis,Minnesota,33,39,Contractor,https://www.indeed.com/viewjob?jk=9621134b9c965b98&utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,2025-01-21T00:00:00.000Z
Aureus Medical Group - Imaging,Magnetic Resonance Technologist Position,Minneapolis,Minnesota,,,Full-time,https://us.bebee.com/job/48620a6c7db0e25fc7cedc2d31f74d68?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,2025-02-10T00:00:00.000Z
Allina Health,MRI Technologist Baylor,Minneapolis,Minnesota,,,Part-time,https://www.tealhq.com/job/mri-technologist-baylor_9d43debd-d92a-4c35-9463-5a750ba6499a?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,
University of MN Physicians,MRI Technologist - Casual,Minneapolis,Minnesota,,,Part-time,https://umphysicians.wd1.myworkdayjobs.com/en-US/umpcareers/job/MRI-Technologist---Casual_R0022864-1?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,
AMN Healthcare Allied,"Travel MRI Technologist - $2,696-2,954 per week",Minneapolis,Minnesota,,,,https://www.monster.com/job-openings/travel-mri-technologist-2-696-2-954-per-week-minneapolis-mn--e7e570c0-54d3-4eb7-a4f5-abfe224a0a9e?mstr_dist=true&utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,2025-02-09T00:00:00.000Z
AMN Healthcare Allied,MRI Technologist - (MRI Tech),Minneapolis,Minnesota,,,Full-time,https://www.healthjobsnationwide.com/job/mri-technologist-mri-tech-13823172?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,2025-02-02T00:00:00.000Z
Fusion Medical Staffing-Radiology,"Travel MRI Technologist - $2,822 per week",Edina,Minnesota,,,,https://www.healthecareers.com/job/travel-mri-technologist-2822-per-week/7891017?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,2025-02-08T00:00:00.000Z
