employer_name,job_title,job_city,job_state,job_min_salary,job_max_salary,job_employment_type,job_apply_link,job_posted_at_datetime_utc
HonorHealth,CAT Scan Tech,Phoenix,Arizona,,,Full-time,https://jobs.honorhealth.com/jobs/72025?lang=en-us&utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,2025-01-28T00:00:00.000Z
Mayo Clinic,CT Technologist - Nights - $5k Sign On Bonus,Phoenix,Arizona,,,Full-time,https://jobs.mayoclinic.org/job/phoenix/ct-technologist-nights-5k-sign-on-bonus/33647/76005942816?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,2025-01-14T00:00:00.000Z
Epic Travel Staffing,Travel Imaging Tech (Medical Imaging Technician) CT (Computed Tomography),Phoenix,Arizona,,,Full-time,https://www.indeed.com/viewjob?jk=3df8a1f656ab24bb&utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,2025-02-05T12:00:00.000Z
Fusion Medical Staffing,Travel CT Technologist,Phoenix,Arizona,1890.34,2277.52,Full-time and Contractor,https://www.fusionmedstaff.com/job/9af7add6-4be3-ef11-88f9-00224848ab00/?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,2025-02-04T00:00:00.000Z
Phoenix Children's Hospital,CAT Scan Technologist,Phoenix,Arizona,,,Full-time,https://www.indeed.com/viewjob?jk=94615e0791c35917&utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,
Phoenix Children's,"CT CAT Scan Technologist – $20,000 Sign-on Bonus",Phoenix,Arizona,,,Full-time,https://careercenter.ascls.org/jobs/20985657/ct-cat-scan-technologist-10-000-sign-on-bonus?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,2025-01-17T00:00:00.000Z
Valleywise Health,CT Tech,Phoenix,Arizona,35.52,52.39,Full-time,https://jobs.valleywisehealth.org/ct-tech/job/28603236?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,2025-01-09T00:00:00.000Z
AlliedTravelCareers,"Travel CT Tech - $2,856 per week in Sun City West, AZ",Phoenix,Arizona,,,Full-time,https://www.linkedin.com/jobs/view/travel-ct-tech-%242-856-per-week-in-sun-city-west-az-at-alliedtravelcareers-4143970950?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,2025-02-05T01:00:00.000Z
Epic Travel Staffing,Travel Imaging Tech (Medical Imaging Technician) CT (Computed Tomography),Phoenix,Arizona,,,Full-time,https://www.indeed.com/viewjob?jk=15602a1e5ed0b52a&utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,2025-02-05T12:00:00.000Z
HonorHealth,Multi Modality Tech-CT & Xray,Phoenix,Arizona,,,Full-time and Part-time,https://jobs.honorhealth.com/jobs/76663?lang=en-us&utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,
Epic Travel Staffing,Travel Imaging Tech (Medical Imaging Technician) CT (Computed Tomography),Phoenix,Arizona,,,Full-time,https://www.indeed.com/viewjob?jk=3df8a1f656ab24bb&utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,2025-02-05T12:00:00.000Z
Aureus Medical Group - Imaging,"Travel CT Technologist - $2,343 per week",Phoenix,Arizona,,,Full-time and Contractor,https://www.vivian.com/job/867-25-2966365/?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,2025-02-05T18:00:00.000Z
Mayo Clinic,CT Technologist - Nights - $5k Sign On Bonus,Phoenix,Arizona,,,Full-time,https://jobs.mayoclinic.org/job/phoenix/ct-technologist-nights-5k-sign-on-bonus/33647/76005942816?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,2025-01-14T00:00:00.000Z
Fusion Medical Staffing,Travel CT Technologist,Phoenix,Arizona,1890.34,2277.52,Full-time and Contractor,https://www.fusionmedstaff.com/job/9af7add6-4be3-ef11-88f9-00224848ab00/?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,2025-02-04T00:00:00.000Z
Epic Travel Staffing,Travel Imaging Tech (Medical Imaging Technician) CT (Computed Tomography),Phoenix,Arizona,,,Full-time,https://www.indeed.com/viewjob?jk=15602a1e5ed0b52a&utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,2025-02-05T12:00:00.000Z
HonorHealth,CAT Scan Tech,Phoenix,Arizona,,,Full-time,https://jobs.honorhealth.com/jobs/72025?lang=en-us&utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,2025-01-28T00:00:00.000Z
AlliedTravelCareers,"Travel CT Tech - $2,856 per week in Sun City West, AZ",Phoenix,Arizona,,,Full-time,https://www.linkedin.com/jobs/view/travel-ct-tech-%242-856-per-week-in-sun-city-west-az-at-alliedtravelcareers-4143970950?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,2025-02-05T01:00:00.000Z
CommonSpirit Health,CT Technologist,Phoenix,Arizona,,,Full-time,https://www.commonspirit.careers/job/phoenix/ct-technologist/35300/75654261888?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,
Valleywise Health,CT Tech,Phoenix,Arizona,35.52,52.39,Full-time,https://jobs.valleywisehealth.org/ct-tech/job/28603236?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,2025-01-09T00:00:00.000Z
Epic Travel Staffing,Travel Imaging Tech (Medical Imaging Technician) CT  (Computed Tomography),Phoenix,Arizona,,,Contractor,https://www.linkedin.com/jobs/view/travel-imaging-tech-medical-imaging-technician-ct-computed-tomography-at-epic-travel-staffing-4144027905?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,2025-02-05T03:00:00.000Z
