bathrooms,bedrooms,city,country,currency,datePriceChanged,daysOnZillow,homeStatus,homeStatusForHDP,homeType,imgSrc,isFeatured,isNonOwnerOccupied,isPreforeclosureAuction,isPremierBuilder,isRentalWithBasePrice,isShowcaseListing,isUnmappable,isZillowOwned,latitude,listing_sub_type,livingArea,longitude,price,priceChange,priceForHDP,priceReduction,rentZestimate,shouldHighlight,state,streetAddress,taxAssessedValue,timeOnZillow,zestimate,zipcode,zpid
3.0,3.0,Highlands Ranch,USA,USD,,0,FOR_RENT,FOR_RENT,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/64d2078b9337d1187d73f9b158b72444-p_e.jpg,True,True,False,False,False,False,False,False,39.520702,{},2299.0,-104.947685,3199.0,,3199.0,,3157,False,CO,10773 Southhaven Cir,775060.0,1103357000,731800,80126,55811897
3.0,3.0,Highlands Ranch,USA,USD,1739347200000,0,FOR_RENT,FOR_RENT,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/4288a9b685de11d5ae026227fce21723-p_e.jpg,True,True,False,False,False,False,False,False,39.54601,{},2238.0,-104.91506,3500.0,5,3500.0,,2941,False,CO,6282 Yale Dr,634000.0,3080730000,635500,80130,13456411
3.0,3.0,Highlands Ranch,USA,USD,1739088000000,0,FOR_RENT,FOR_RENT,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/e25ce5b6925c232be8f8c2881c049497-p_e.jpg,True,True,False,False,False,False,False,False,39.529022,{},1677.0,-104.93146,3205.0,-5,3205.0,$5 (Feb 9),2766,False,CO,4914 Collingswood Dr,637000.0,2666883000,611500,80130,13462736
3.0,4.0,Highlands Ranch,USA,USD,1738051200000,0,FOR_RENT,FOR_RENT,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/9f98f20d45145e9da4830493ac086604-p_e.jpg,True,True,False,False,False,False,False,False,39.53826,{},2894.0,-104.99576,3499.0,-71,3499.0,$71 (Jan 28),2667,False,CO,9822 Chadwick Way,703136.0,3582865000,701300,80129,13442420
4.0,4.0,Highlands Ranch,USA,USD,,0,FOR_RENT,FOR_RENT,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/43478f7b54c0a205d5e68c5be1b9d585-p_e.jpg,True,True,False,False,False,False,False,False,39.523346,{},2869.0,-104.99394,6250.0,,6250.0,,5605,False,CO,10640 Star Thistle Ct,1252945.0,3138234000,1394700,80126,119003743
4.0,4.0,Highlands Ranch,USA,USD,1739260800000,0,FOR_RENT,FOR_RENT,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/8c71f87ac58abb2a3eb138fdef964023-p_e.jpg,True,True,False,False,False,False,False,False,39.536613,{},2005.0,-104.93541,3360.0,-85,3360.0,$85 (Feb 11),3035,False,CO,9909 Melbourne Pl,625123.0,4826528000,612000,80130,13454763
3.0,3.0,Highlands Ranch,USA,USD,,0,FOR_RENT,FOR_RENT,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/64bd5cea809b0b2086036c1713661542-p_e.jpg,True,True,False,False,False,False,False,False,39.522915,{},1936.0,-104.95518,2845.0,,2845.0,,2759,False,CO,10626 Cherrybrook Cir,658164.0,1562495000,610000,80126,52457348
2.0,3.0,Highlands Ranch,USA,USD,,0,FOR_RENT,FOR_RENT,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/096d10720668e1b495c44acfa65bf11b-p_e.jpg,False,True,False,False,False,False,False,False,39.52575,{},1387.0,-105.01817,2950.0,,2950.0,,2707,False,CO,10535 Hyacinth Pl,597348.0,489339000,561300,80129,13450781
4.0,5.0,Highlands Ranch,USA,USD,,0,FOR_RENT,FOR_RENT,SINGLE_FAMILY,"https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=39.51772689819336,-104.9404525756836&key=AIzaSyBWYJWCA8FNMQvSe_k3LKfDGJaEgdKwsco&signature=PJVZCYOWAJu5BfT0wcq7PUV5KM8=",False,True,False,False,False,False,False,False,39.517727,{},3642.0,-104.94045,6500.0,,6500.0,,5899,False,CO,10924 Ashurst Way,1124175.0,1320008000,1008900,80130,94651582
3.0,4.0,Highlands Ranch,USA,USD,,0,FOR_RENT,FOR_RENT,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/b5f362a400851320f5d1da6b8b63bd2d-p_e.jpg,False,True,False,False,False,False,False,False,39.535748,{},4000.0,-104.96371,6000.0,,6000.0,,4131,False,CO,9941 Stratford Ln,918997.0,2908392000,821800,80126,13446946
6.0,5.0,Highlands Ranch,USA,USD,,0,FOR_RENT,FOR_RENT,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/f851a20e75c717f770e07a191a57aa54-p_e.jpg,False,True,False,False,False,False,False,False,39.532867,{},6856.0,-104.95434,5650.0,,5650.0,,6184,False,CO,10015 Ridgefield Ln,1395603.0,984599000,1271300,80126,13446267
6.0,6.0,Highlands Ranch,USA,USD,,0,FOR_RENT,FOR_RENT,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/e7715454975fff2d60109a66e1748bf8-p_e.jpg,False,True,False,False,False,False,False,False,39.55367,{},6772.0,-104.951775,10000.0,,10000.0,,5913,False,CO,7 Red Tail Dr,2467790.0,1084208000,2270500,80126,13435316
0.0,3.0,Highlands Ranch,USA,USD,,0,FOR_RENT,FOR_RENT,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/58ff6d61de498efb2983a5aec0c64feb-p_e.jpg,False,True,False,False,False,False,False,False,39.52009,{},1603.0,-104.924805,2700.0,,2700.0,,2702,False,CO,10830 Brooklawn Rd,647230.0,740342000,571000,80130,67453658
2.0,3.0,Highlands Ranch,USA,USD,,0,FOR_RENT,FOR_RENT,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/eeda3f4d0a02e6e34077e4703df30bd7-p_e.jpg,False,True,False,False,False,False,False,False,39.534626,{},1581.0,-104.939766,3000.0,,3000.0,,2920,False,CO,9968 Strathfield Ln,639465.0,6076864000,591100,80126,13461982
