bathrooms,bedrooms,city,country,currency,datePriceChanged,daysOnZillow,homeStatus,homeStatusForHDP,homeType,imgSrc,isFeatured,isNonOwnerOccupied,isPreforeclosureAuction,isPremierBuilder,isRentalWithBasePrice,isShowcaseListing,isUnmappable,isZillowOwned,latitude,listing_sub_type,livingArea,longitude,price,priceChange,priceForHDP,priceReduction,rentZestimate,shouldHighlight,state,streetAddress,taxAssessedValue,timeOnZillow,zestimate,zipcode,zpid
2.0,3.0,Phoenix,USA,USD,,0,FOR_RENT,FOR_RENT,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/1e1460b522cbd350ef973dd79fdee118-p_e.jpg,True,True,False,False,False,False,False,False,33.534267,{},1578.0,-112.13098,2395.0,,2395.0,,1878,False,AZ,3324 W Krall St,294000.0,9750160000,337300,85017,7760679
2.0,2.0,Phoenix,USA,USD,1739347200000,0,FOR_RENT,FOR_RENT,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/22ff02ecae99658f84c90e3608081aba-p_e.jpg,True,True,False,False,False,False,False,False,33.501,{},1029.0,-112.09365,2200.0,-100,2200.0,$100 (Feb 12),2022,False,AZ,1601 W Roma Ave,324100.0,2722427000,353900,85015,7771895
6.0,5.0,Phoenix,USA,USD,,0,FOR_RENT,FOR_RENT,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/850a8ebd98903389124752accf1dc2df-p_e.jpg,True,True,False,False,False,False,False,False,33.569904,{},4635.0,-111.97886,12000.0,,12000.0,,8343,False,AZ,4701 E Sanna St,2193500.0,839469000,2903600,85028,7829308
2.0,3.0,Phoenix,USA,USD,1738310400000,0,FOR_RENT,FOR_RENT,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/8a4fddb2fe9f52e7ff0f8c0ab57e9e52-p_e.jpg,True,True,False,False,False,False,False,False,33.59705,{},1334.0,-112.107574,1999.0,-51,1999.0,$51 (Jan 31),1722,False,AZ,2247 W Wethersfield Rd,294100.0,1332973000,328600,85029,7738663
2.0,4.0,Glendale,USA,USD,,0,FOR_RENT,FOR_RENT,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/a9d94193d0f71275f5aeb0826a0980e0-p_e.jpg,True,True,False,False,False,False,False,False,33.511326,{},1750.0,-112.277725,2295.0,,2295.0,,1823,False,AZ,10127 W Orange Dr,303100.0,27382000,360800,85307,67081681
4.0,4.0,Laveen,USA,USD,,0,FOR_RENT,FOR_RENT,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/edb7439bce3a70136d4e783f20be42fb-p_e.jpg,True,True,False,False,False,False,False,False,33.349304,{},3000.0,-112.18083,3700.0,,3700.0,,3569,False,AZ,5618 W Alta Mesa Ave,501000.0,117581000,601800,85339,325723554
3.0,4.0,Cave Creek,USA,USD,,0,FOR_RENT,FOR_RENT,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/1dad87d36a8e536874aef4196e24bcea-p_e.jpg,True,True,False,False,False,False,False,False,33.79028,{},2132.0,-111.98479,3395.0,,3395.0,,3371,False,AZ,4506 E Matt Dillon Trl,542200.0,84538000,665600,85331,50124067
3.0,2.0,Phoenix,USA,USD,,0,FOR_RENT,FOR_RENT,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/61b1ccab1e8f6110c4941c47719a36a9-p_e.jpg,True,True,False,False,False,False,False,False,33.723434,{},1307.0,-112.17478,1950.0,,1950.0,,1874,False,AZ,5329 W Marcus Dr,328300.0,56901000,,85083,81988299
2.0,2.0,Phoenix,USA,USD,,0,FOR_RENT,FOR_RENT,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/0fc165d58d2fb54345ac52b9ef6afc8d-p_e.jpg,True,True,False,False,False,False,False,False,33.525467,{},1837.0,-112.059395,2495.0,,2495.0,,2682,False,AZ,6050 N Calle Mio,477600.0,57288000,516100,85014,7797869
3.0,4.0,Phoenix,USA,USD,,0,FOR_RENT,FOR_RENT,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/2536c9fc83df7a8f4b3e58bfca537191-p_e.jpg,True,True,False,False,False,False,False,False,33.651314,{},2030.0,-111.93742,4199.0,,4199.0,,4166,False,AZ,6635 E Michigan Ave,781700.0,110401000,860600,85054,284849116
1.0,2.0,Phoenix,USA,USD,1737878400000,0,FOR_RENT,FOR_RENT,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/0c6023ed36ac1c7ddb465ad25dca4c11-p_e.jpg,True,True,False,False,False,False,False,False,33.498703,{},1600.0,-112.07897,2395.0,-100,2395.0,$100 (Jan 26),2102,False,AZ,318 W Glenrosa Ave,382600.0,1589697000,,85013,7770416
2.0,3.0,Phoenix,USA,USD,,0,FOR_RENT,FOR_RENT,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/072391a75b8f721d91c7a815d0991387-p_e.jpg,True,True,False,False,False,False,False,False,33.674088,{},1250.0,-112.06527,2600.0,,2600.0,,2234,False,AZ,20802 N 7th Pl,375300.0,113359000,444200,85024,7991038
3.0,3.0,Phoenix,USA,USD,,0,FOR_RENT,FOR_RENT,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/20005565a94c98458924bbbd91ac076e-p_e.jpg,True,True,False,False,False,False,False,False,33.720127,{},1928.0,-112.106476,2600.0,,2600.0,,2723,False,AZ,25776 N 20th Ln,481700.0,114159000,566400,85085,284865931
3.0,3.0,Phoenix,USA,USD,,0,FOR_RENT,FOR_RENT,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/0590131aeac43f9ecc6da2ddf04c8979-p_e.jpg,True,True,False,False,False,False,False,False,33.29505,{},1755.0,-112.036934,2450.0,,2450.0,,2376,False,AZ,2127 E Nighthawk Way,400300.0,117611000,457100,85048,8257297
2.0,3.0,Phoenix,USA,USD,,0,FOR_RENT,FOR_RENT,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/74978c460e7fff42137f123bbb77f2ee-p_e.jpg,True,True,False,False,False,False,False,False,33.41498,{},1493.0,-112.22055,2100.0,,2100.0,,1830,False,AZ,7433 W Elwood St,307800.0,116379000,388400,85043,54950276
2.0,3.0,Phoenix,USA,USD,,0,FOR_RENT,FOR_RENT,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/60bab740dd8f95442f1e762ef4a04ccc-p_e.jpg,True,True,False,False,False,False,False,False,33.557655,{},1759.0,-112.048935,3950.0,,3950.0,,3122,False,AZ,1527 E El Camino Dr,517600.0,73146000,745600,85020,7790520
2.0,3.0,Phoenix,USA,USD,,0,FOR_RENT,FOR_RENT,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/4434312d18125c8828b165ba7ddd1b2e-p_e.jpg,True,True,False,False,False,False,False,False,33.491474,{},2100.0,-111.98885,6975.0,,6975.0,,3437,False,AZ,3802 N 43rd Pl,721700.0,1684810000,1118500,85018,7563374
2.0,3.0,Phoenix,USA,USD,1739260800000,0,FOR_RENT,FOR_RENT,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/645f79fd7a6188252ad3961d7f40d8b6-p_e.jpg,True,True,False,False,False,False,False,False,33.646156,{},1302.0,-112.05409,2080.0,55,2080.0,,2193,False,AZ,1327 E Muriel Dr,341500.0,247445000,397300,85022,8003117
3.0,5.0,Phoenix,USA,USD,,0,FOR_RENT,FOR_RENT,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/eb858f254dbaa0fe7dd1532fc1233c14-p_e.jpg,True,True,False,False,False,False,False,False,33.65054,{},2400.0,-112.1212,2699.0,,2699.0,,3178,False,AZ,2846 W Villa Rita Dr,411500.0,110396000,507900,85053,7940842
3.0,3.0,Phoenix,USA,USD,,0,FOR_RENT,FOR_RENT,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/81a34a8b7b08e69212984c7a0e1fa7ee-p_e.jpg,True,True,False,False,False,False,False,False,33.72511,{},1964.0,-112.11142,2795.0,,2795.0,,,False,AZ,2438 W Rowel Rd,57900.0,198836000,611200,85085,442111987
3.0,4.0,Phoenix,USA,USD,,0,FOR_RENT,FOR_RENT,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/0c99042620554415c74a2a10b7199ccc-p_e.jpg,True,True,False,False,False,False,False,False,33.43881,{},1350.0,-112.10102,2595.0,,2595.0,,1507,False,AZ,1924 W Tonto St,178200.0,172171000,264400,85009,7515765
2.0,3.0,Cave Creek,USA,USD,,0,FOR_RENT,FOR_RENT,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/00f970b382007fa0eade03117c3e904c-p_e.jpg,True,True,False,False,False,False,False,False,33.76789,{},1588.0,-111.986984,3095.0,,3095.0,,2791,False,AZ,4342 E Desert Marigold Dr,439100.0,255914000,509000,85331,7979007
2.0,2.0,Phoenix,USA,USD,,0,FOR_RENT,FOR_RENT,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/f1da41aada20c1e3c5359b346ca5ee07-p_e.jpg,True,True,False,False,False,False,False,False,33.394447,{},1041.0,-112.03479,1750.0,,1750.0,,1658,False,AZ,5717 S 21st Ter,261500.0,197926000,294300,85040,71612704
2.0,3.0,Phoenix,USA,USD,,46,FOR_RENT,FOR_RENT,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/783ec613035f480c715b746dd47b57f5-p_e.jpg,True,True,False,False,False,False,False,False,33.471577,{},1400.0,-112.02018,3499.0,,3499.0,,2300,False,AZ,2207 N 28th Pl,378300.0,4031587000,564000,85008,7543038
2.0,3.0,Phoenix,USA,USD,,0,FOR_RENT,FOR_RENT,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/a79bc9983c676fc30f3703bdfca7aa4a-p_e.jpg,True,True,False,False,False,False,False,False,33.372295,{},1388.0,-112.07597,2450.0,,2450.0,,,False,AZ,121 W Latona Rd,30500.0,3094380000,397200,85041,443835601
3.0,3.0,Phoenix,USA,USD,1738396800000,0,FOR_RENT,FOR_RENT,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/7457b5f9740f3933e3e5a423e6b52166-p_e.jpg,True,True,False,False,False,False,False,False,33.52977,{},2070.0,-112.04483,3899.0,-101,3899.0,$101 (Feb 1),3810,False,AZ,6421 N 17th St,679100.0,4467927000,796600,85016,337524896
